,Unnamed: 0,id,sentence,Arousal,Dominance,Valence,sd.Arousal,sd.Dominance,sd.Valence,freq,reg,words,Valence_predicted,Arousal_predicted,Dominance_predicted
665,665,Fermentation_HR5034_7275_7449,"state or territorial regulations may not facially discriminate, without justification, against out-of-state producers of alcoholic beverages in favor of in-state producers.",2.0,3.0,3.0,1.0,0.0,0.0,2,state or territorial regulations may not facially discriminate  without justification  against out-of-state producers of alcoholic beverages in favor of in-state producers ,21,2.9380662,3.0247402,3.0488205
666,666,Fermentation_HR5034_7450_7584,"one of those ""justifications"", the bill states, is maintenance of the ""structure of the state alcoholic beverage distribution system.""",3.0,3.0,3.0,0.0,0.0,0.0,2,"one of those ""justifications""  the bill states  is maintenance of the ""structure of the state alcoholic beverage distribution system """,23,3.1849272,3.015709,3.1116433
668,668,Fermentation_HR5034_7520_7584,structure of the state alcoholic beverage distribution system.,3.0,3.0,3.0,0.0,0.0,0.0,5,structure of the state alcoholic beverage distribution system ,8,3.179492,3.0051935,3.113
669,669,Fermentation_HR5034_7585_7715,"in other words, discrimination is ok as long as the discrimination is written into the state's alcohol beverage distribution laws.",3.2,3.0,2.4,0.4,0.6324555320336761,0.489897948556636,5,in other words  discrimination is ok as long as the discrimination is written into the state's alcohol beverage distribution laws ,21,3.0077498,3.0546482,3.078414
670,670,Fermentation_HR5034_7716_7823,"Furthermore, note that wine retailers are not even covered by this duplicitous language on ""justification"".",3.0,3.0,2.8,0.6324555320336761,0.0,0.4,5,"furthermore  note that wine retailers are not even covered by this duplicitous language on ""justification"" ",17,2.9272346,3.03779,3.0432475
672,672,Fermentation_HR5034_7824_7904,The state needs no justification to discriminate against out-of-state retailers.,3.0,3.0,2.8,0.0,0.0,0.4,5,the state needs no justification to discriminate against out-of-state retailers ,10,2.5427713,3.0856664,2.9411707
673,673,Fermentation_HR5034_7908_8121,Over half the states have been sued challenging their alcohol laws. The lawsuits have attacked items such as commonsense safeguards that require a face-to-face transaction (needed for I.D. checks) to buy alcohol,3.25,3.5,2.5,0.82915619758885,0.5,0.5,4,over half the states have been sued challenging their alcohol laws  the lawsuits have attacked items such as commonsense safeguards that require a face-to-face transaction (needed for i d  checks) to buy alcohol,35,3.0132973,3.0751147,3.0771468
674,674,Fermentation_HR5034_7908_7976,"Over half the states have been sued challenging their alcohol laws.
Fermentation_HR5034_7977_8187	The lawsuits have attacked items such as commonsense safeguards that require a face-to-face transaction (needed for I.D. checks) to buy alcohol In fact, face-to-face transactions are not needed for I.D checks.",3.2,3.2,3.0,0.4,0.4,0.0,5,"over half the states have been sued challenging their alcohol laws 
fermentation_hr0_0_0	the lawsuits have attacked items such as commonsense safeguards that require a face-to-face transaction (needed for i d  checks) to buy alcohol in fact  face-to-face transactions are not needed for i d checks ",47,2.9841874,3.0335772,3.0563946
675,675,Fermentation_HR5034_8188_8335,We know this because states have written laws that have gone unchallenged that require I.D. Checks to be made at the point of delivery of the wine.,3.2,3.2,3.0,0.4,0.4,0.0,5,we know this because states have written laws that have gone unchallenged that require i d  checks to be made at the point of delivery of the wine ,28,2.9843388,2.9740188,3.0484688
676,676,Fermentation_HR5034_8339_8523,"Unelected judges should not set alcohol policy; this responsibility rightly rests with individual state legislatures, as guaranteed under the 21st Amendment to the U.S. Constitution.",3.0,3.0,3.0,0.0,0.0,0.0,5,unelected judges should not set alcohol policy; this responsibility rightly rests with individual state legislatures  as guaranteed under the 0st amendment to the u s  constitution ,27,2.984772,3.0321717,3.073324
677,677,Fermentation_HR5034_8524_8553,Judges never have set policy.,3.0,3.0,3.0,0.0,0.0,0.0,5,judges never have set policy ,5,2.9012966,3.0199275,3.0401065
678,678,Fermentation_HR5034_8554_8585,State legislatures always have.,2.5,2.5,2.5,1.5,0.5,0.5,2,state legislatures always have ,4,2.8185937,3.0815225,3.0253077
679,679,Fermentation_HR5034_8586_8627,This is the big lie the wholesalers tell.,3.0,3.0,2.6666666666666696,0.0,0.8164965809277259,0.471404520791032,3,this is the big lie the wholesalers tell ,8,2.9556534,3.0511985,3.0467434
680,680,Fermentation_HR5034_8628_8718,Judges merely tell the state when they have reached beyond what the 21st Amendment allows.,3.0,3.3333333333333304,3.0,0.0,0.471404520791032,0.0,3,judges merely tell the state when they have reached beyond what the 0st amendment allows ,15,2.8402648,2.9872627,3.0145729
681,681,Fermentation_HR5034_8719_8849,"After that, the state legislatures, in every state where litigation has affected badly crafted laws, went about legislating a fix.",2.8,3.2,3.2,0.4,0.4,0.4,5,after that  the state legislatures  in every state where litigation has affected badly crafted laws  went about legislating a fix ,20,2.872519,3.0355177,3.037746
682,682,Fermentation_HR5034_8850_8982,Surely the wholesalers don't mean to say that state alcohol laws should in no way be required to abide by the principles in the u.S.,3.2,3.2,2.4,0.4,0.4,0.489897948556636,5,surely the wholesalers don't mean to say that state alcohol laws should in no way be required to abide by the principles in the u s ,27,2.931736,3.0160387,3.0403264
684,684,Fermentation_HR5034_8997_9118,"What next, will the wholesalers argue the 21st amendment give the states the right to prohibit women from buying alcohol?",3.2,3.2,2.6,0.4,0.4,0.489897948556636,5,what next  will the wholesalers argue the 0st amendment give the states the right to prohibit women from buying alcohol?,21,3.0397906,3.0741642,3.0804732
685,685,Fermentation_HR5034_9119_9235,Will they argue that state laws banning African-Americans from being distributors is legal under the 21st Amendment?,3.4,2.8,2.8,0.489897948556636,0.4,0.4,5,will they argue that state laws banning african-americans from being distributors is legal under the 0st amendment?,18,2.927499,3.000586,3.0487192
686,686,Fermentation_HR5034_9238_9324,State laws that raise concerns can and should be addressed in the state legislature.,3.2,3.2,2.8,0.4,0.4,0.4,5,state laws that raise concerns can and should be addressed in the state legislature ,14,2.8175857,3.0222564,3.032534
687,687,Fermentation_HR5034_9325_9421,Lucky for Americans it wasn't this attitude that ruled the day when jim crow laws were in place.,3.0,3.0,3.0,0.0,0.0,0.6324555320336761,5,lucky for americans it wasn't this attitude that ruled the day when jim crow laws were in place ,19,2.9695866,3.0258102,3.05897
688,688,Fermentation_HR5034_9422_9641,"The wholesalers would have argued that the racist ""separate but equal"" philosophy had no business being litigated and that we should wait for the legislatures that enacted the racist laws to overturn them with new laws.",3.0,3.0,3.0,0.0,0.0,0.0,5,"the wholesalers would have argued that the racist ""separate but equal"" philosophy had no business being litigated and that we should wait for the legislatures that enacted the racist laws to overturn them with new laws ",38,2.7768092,3.1360724,3.021411
689,689,Fermentation_HR5034_9642_9744,We have courts precisely to adjudicate concerns with the fairness and constitutionality of state laws.,3.0,3.2,3.2,0.0,0.4,0.4,5,we have courts precisely to adjudicate concerns with the fairness and constitutionality of state laws ,15,2.8786414,3.0590415,3.0465517
690,690,Fermentation_HR5034_9745_9782,"But of course, wholesalers know this.",3.0,3.2,2.8,1.09544511501033,0.4,0.4,5,but of course  wholesalers know this ,6,3.0189314,3.025773,3.066499
691,691,Fermentation_HR5034_9783_9897,They to have brought states to court over alcohol distribution laws they didn't think were fair or constitutional.,3.0,3.3333333333333304,3.0,0.0,0.471404520791032,0.0,3,they to have brought states to court over alcohol distribution laws they didn't think were fair or constitutional ,19,2.5937815,3.0949206,2.9709888
692,692,Fermentation_HR5034_9898_9994,It appears that wholesalers don't like the courts involved when the decision don't go their way.,3.2,2.8,2.6,0.4,0.4,0.489897948556636,5,it appears that wholesalers don't like the courts involved when the decision don't go their way ,18,2.8336039,3.0625494,3.0207272
693,693,Fermentation_HR5034_9996_10126,"The hypocrisy, misleading notions and disinformation being featured at the wholesalers website supporting H.R. 5034 is staggering.",3.0,2.8,2.2,0.6324555320336761,0.4,0.748331477354788,5,the hypocrisy  misleading notions and disinformation being featured at the wholesalers website supporting h r  0 is staggering ,18,3.000311,3.0931506,3.055787
694,694,Fermentation_HR5034_10127_10251,"However, they do the right thing when they invite readers to sign up for emails that will deliver ""the latest developments"".",3.2,3.0,3.4,0.4,0.6324555320336761,0.489897948556636,5,"however  they do the right thing when they invite readers to sign up for emails that will deliver ""the latest developments"" ",23,3.129403,3.0214677,3.0916789
695,695,Fermentation_HR5034_10225_10250,the latest developments,3.4,3.0,3.2,0.8,0.6324555320336761,0.4,5,the latest developments,3,3.0323112,3.0118666,3.0657897
696,696,Fermentation_HR5034_10252_10300,I urge all readers to sign up for those emails .,3.0,3.2,3.4,0.6324555320336761,0.4,0.489897948556636,5,i urge all readers to sign up for those emails  ,10,3.0083055,3.0393991,3.0696316
697,697,Fermentation_HR5034_10301_10423,"In the mean time, please checkout the website that spurred the wholesalers to launch their own: http://www.stophr5034.org.",2.8,3.0,3.2,0.4,0.6324555320336761,0.4,5,in the mean time  please checkout the website that spurred the wholesalers to launch their own:  //www stophr0 org ,20,3.1365957,3.028867,3.0976155
698,698,Fermentation_HR5034_10424_10677,"It is published by the Specialty Wine Retailers Association and upon reading through it, you should find yourself feeling much cleaner and less soiled than after wading through the misrepresentations of the new wholesaler-sponsored website on H.R. 5034.",3.0,3.2,3.4,0.6324555320336761,0.4,0.489897948556636,5,it is published by the specialty wine retailers association and upon reading through it  you should find yourself feeling much cleaner and less soiled than after wading through the misrepresentations of the new wholesaler-sponsored website on h r  0 ,39,3.1713774,3.0335362,3.1052918
699,699,Fermentation_HR5034_10679_10689,> Comments,2.5,3.0,3.5,0.5,0.0,0.5,2,> comments,2,3.1603682,3.0234702,3.1543074
