,id,sentence,Arousal,Dominance,Valence,sd.Arousal,sd.Dominance,sd.Valence,freq,reg,words
1250,Uprooted_Farming-on-Sand_1650_1710,"This plot was a test run, left untended for a single season.",2.5,3.0,3.0,0.5,0.0,0.0,2,this plot was a test run  left untended for a single season ,12
1251,Uprooted_Farming-on-Sand_1711_1753,Last year's rich loam is now useless sand.,2.6,2.6,2.4,0.8,0.489897948556636,0.489897948556636,5,last year's rich loam is now useless sand ,9
1252,Uprooted_Farming-on-Sand_1755_1796,It's always been this way in North Truro.,2.6,3.0,3.0,0.8,0.0,0.0,5,it's always been this way in north truro ,9
1253,Uprooted_Farming-on-Sand_1797_1891,"The Outer Cape is really just a spit of sand -- but still, farmers lived here for generations.",2.8,3.0,2.8,0.4,0.0,0.4,5,the outer cape is really just a spit of sand -- but still  farmers lived here for generations ,18
1254,Uprooted_Farming-on-Sand_1892_1896,How?,3.4,3.0,3.0,0.489897948556636,0.0,0.0,5,how?,2
1255,Uprooted_Farming-on-Sand_1897_1912,Salt marsh hay.,2.0,3.0,3.0,0.8944271909999159,0.0,0.0,5,salt marsh hay ,3
1256,Uprooted_Farming-on-Sand_1913_2066,"There used to be a local tradition in this area: at each spring tide , the local community would head out to the bogs and marshes to harvest the grasses.",3.0,3.0,3.4,0.6324555320336761,0.0,0.489897948556636,5,there used to be a local tradition in this area: at each spring tide   the local community would head out to the bogs and marshes to harvest the grasses ,30
1257,Uprooted_Farming-on-Sand_2067_2103,"This was called ""salt marsh haying"".",3.0,3.0,3.0,0.0,0.0,0.0,2,"this was called ""salt marsh haying"" ",8
1258,Uprooted_Farming-on-Sand_2083_2102,salt marsh haying,2.75,3.0,3.0,0.43301270189221897,0.0,0.0,4,salt marsh haying,3
1259,Uprooted_Farming-on-Sand_2104_2194,"Salt marsh hay has no weed seeds, and it doesn't compact as heavily as other types of hay.",2.6,3.2,3.2,0.8,0.4,0.4,5,salt marsh hay has no weed seeds  and it doesn't compact as heavily as other types of hay ,19
1260,Uprooted_Farming-on-Sand_2195_2306,"This makes it an excellent and bountiful source of compost, and it was used for generations as a soil enricher.",3.2,3.6,3.8,0.748331477354788,0.489897948556636,0.748331477354788,5,this makes it an excellent and bountiful source of compost  and it was used for generations as a soil enricher ,20
1261,Uprooted_Farming-on-Sand_2307_2439,"But haying had to happen regularly, says David: ""There's so much oxygen in this soil, any added compost gets burned up in six weeks.",3.2,3.2,2.4,0.748331477354788,0.4,0.489897948556636,5,"but haying had to happen regularly  says david: ""there's so much oxygen in this soil  any added compost gets burned up in six weeks ",27
1262,Uprooted_Farming-on-Sand_2355_2472,"There's so much oxygen in this soil, any added compost gets burned up in six weeks. All the nutrients get depleted.",3.0,3.0,2.6,0.6324555320336761,0.0,0.489897948556636,5,there's so much oxygen in this soil  any added compost gets burned up in six weeks  all the nutrients get depleted ,22
1263,Uprooted_Farming-on-Sand_2440_2472,"All the nutrients get depleted.""",3.0,3.0,2.5,0.0,0.0,0.5,2,"all the nutrients get depleted """,6
1264,Uprooted_Farming-on-Sand_2473_2569,That means soil left for two months without fresh compost will become -- you guessed it -- sand.,3.3333333333333304,3.0,3.0,0.471404520791032,0.0,0.0,3,that means soil left for two months without fresh compost will become -- you guessed it -- sand ,18
1265,Uprooted_Farming-on-Sand_2570_2655,The only way to keep things going here is to keep a steady flow of compost coming in.,3.2,3.4,3.0,0.4,0.489897948556636,0.0,5,the only way to keep things going here is to keep a steady flow of compost coming in ,18
1266,Uprooted_Farming-on-Sand_2656_2715,"That means truckloads of hay, and that means a lot of work.",2.6,2.4,2.6,0.489897948556636,0.8,0.8,5,that means truckloads of hay  and that means a lot of work ,12
1267,Uprooted_Farming-on-Sand_2716_2791,"Last year, David and Arthur brought in a semi truck loaded with leaf mulch.",3.0,3.0,3.0,0.0,0.0,0.0,5,last year  david and arthur brought in a semi truck loaded with leaf mulch ,14
1268,Uprooted_Farming-on-Sand_2792_2871,"It worked -- but it cost money, and it disappeared fast into the hungry ground.",2.8,2.6,2.8,0.4,0.489897948556636,0.748331477354788,5,it worked -- but it cost money  and it disappeared fast into the hungry ground ,15
1269,Uprooted_Farming-on-Sand_2872_2893,Not a long-term plan.,3.0,2.4,2.6,0.0,0.8,0.489897948556636,5,not a long-term plan ,4
1270,Uprooted_Farming-on-Sand_2997_3111,"Without that community support, it's nearly impossible for him to harvest hay often enough to keep the farm green.",2.6666666666666696,3.0,3.0,0.471404520791032,0.8164965809277259,0.0,3,without that community support  it's nearly impossible for him to harvest hay often enough to keep the farm green ,20
1271,Uprooted_Farming-on-Sand_3112_3145,"Meanwhile, in Tourist Town USA...",2.2,2.4,3.0,0.748331477354788,0.8,0.0,5,meanwhile  in tourist town usa   ,5
1272,Uprooted_Farming-on-Sand_3146_3237,"The Provincetown farmers market has lovely produce, but little of it was grown on the Cape.",3.2,2.8,3.0,0.4,0.4,0.0,5,the provincetown farmers market has lovely produce  but little of it was grown on the cape ,16
1273,Uprooted_Farming-on-Sand_3238_3353,"Provincetown's official population of 3,500 supports a tourism industry that serves millions of visitors each year.",2.6666666666666696,3.6666666666666696,3.0,0.471404520791032,0.471404520791032,0.0,3,provincetown's official population of 0 0 supports a tourism industry that serves millions of visitors each year ,18
1274,Uprooted_Farming-on-Sand_3354_3445,"City folk marvel at the quaint charms of the Cape, its idyllic beauty and simple pleasures.",3.4,3.4,4.0,0.489897948556636,0.489897948556636,0.6324555320336761,5,city folk marvel at the quaint charms of the cape  its idyllic beauty and simple pleasures ,16
1275,Uprooted_Farming-on-Sand_3446_3474,And then they go out to eat.,3.0,3.0,3.0,0.0,0.0,0.0,5,and then they go out to eat ,7
1276,Uprooted_Farming-on-Sand_3475_3610,"Even if tourists were interested in sustainable food (they totally don't care ), they'd be hard pressed to find a locally-sourced meal.",3.0,3.0,2.8,0.0,0.0,0.4,5,even if tourists were interested in sustainable food (they totally don't care )  they'd be hard pressed to find a locally-sourced meal ,25
1277,Uprooted_Farming-on-Sand_3611_3769,"Raina Stefani serves David's produce at her restaurant Terra Luna , but it only makes up a portion of her fares: the rest has to be shipped from the mainland.",2.8,2.8,3.2,0.9797958971132711,0.4,0.4,5,raina stefani serves david's produce at her restaurant terra luna   but it only makes up a portion of her fares: the rest has to be shipped from the mainland ,31
1278,Uprooted_Farming-on-Sand_3770_3862,"You can't squeeze blood from a stone, and you can't get big vegetable crops from sand dunes.",3.6,3.2,2.0,0.8,0.9797958971132711,0.8944271909999159,5,you can't squeeze blood from a stone  and you can't get big vegetable crops from sand dunes ,19
1279,Uprooted_Farming-on-Sand_3863_3876,End of story.,3.2,4.0,2.8,0.4,0.6324555320336761,0.748331477354788,5,end of story ,3
1280,Uprooted_Farming-on-Sand_3877_3895,"Well, not exactly.",3.4,3.0,3.0,0.8,0.0,0.6324555320336761,5,well  not exactly ,3
1281,Uprooted_Farming-on-Sand_3896_4000,"David isn't giving up -- in fact, he's got plans and ideas to refashion North Truro's farming community.",3.2,3.0,3.0,0.4,0.0,0.6324555320336761,5,david isn't giving up -- in fact  he's got plans and ideas to refashion north truro's farming community ,21
1282,Uprooted_Farming-on-Sand_4001_4092,"Hence the Ag Fair, and the ongoing experimentation with varieties and soils at First Light.",3.2,2.8,3.0,0.4,0.4,0.0,5,hence the ag fair  and the ongoing experimentation with varieties and soils at first light ,15
1283,Uprooted_Farming-on-Sand_4093_4188,David isn't alone: he's got the support (and companionship) of a growing group of gamechangers.,3.0,3.6666666666666696,3.0,0.0,0.471404520791032,0.0,3,david isn't alone: he's got the support (and companionship) of a growing group of gamechangers ,20
1284,Uprooted_Farming-on-Sand_4189_4311,"If the young farmers and foodies of Truro can organize, they might just be able to get local agriculture back on its feet.",2.8,3.4,3.2,0.4,0.489897948556636,0.4,5,if the young farmers and foodies of truro can organize  they might just be able to get local agriculture back on its feet ,23
1285,Uprooted_Farming-on-Sand_4312_4332,Their main opponent?,3.0,3.0,3.0,0.0,0.0,0.0,2,their main opponent?,4
1286,Uprooted_Farming-on-Sand_4333_4454,"The tourism and real estate industries, which insist upon turning every arable inch of the Cape into somebody's backyard.",3.0,2.8,2.8,0.0,0.4,0.4,5,the tourism and real estate industries  which insist upon turning every arable inch of the cape into somebody's backyard ,20
1287,Uprooted_Farming-on-Sand_4455_4555,The same population that would consume the food produced here is actively inhibiting its production.,3.0,2.6,2.6,0.6324555320336761,0.489897948556636,0.489897948556636,5,the same population that would consume the food produced here is actively inhibiting its production ,15
1288,Uprooted_Farming-on-Sand_4556_4574,No surprise there.,2.8,3.4,3.0,0.4,0.489897948556636,0.0,5,no surprise there ,3
1289,Uprooted_Farming-on-Sand_4575_4627,"After all, what's the point of farming on the beach?",2.8,3.2,2.8,0.4,0.4,0.4,5,after all  what's the point of farming on the beach?,12
1290,Uprooted_Farming-on-Sand_4631_4663,"2 Responses to ""Farming on Sand""",3.2,3.2,3.0,0.748331477354788,0.4,0.0,5,"0 responses to ""farming on sand""",8
1291,Uprooted_Farming-on-Sand_4666_4709,"Melody M Thibodeau 25. Sep, 2010 at 7:52 am",2.8,3.0,3.0,0.4,0.0,0.0,5,melody m thibodeau 0  sep  0 at 0:0 am,9
1292,Uprooted_Farming-on-Sand_4710_4787,"If, someone could start bedding the outer cape's horses, with this Hay/Straw.",3.2,3.6,3.0,0.4,0.489897948556636,0.0,5,if  someone could start bedding the outer cape's horses  with this hay/straw ,13
1293,Uprooted_Farming-on-Sand_4788_4848,You know they could. It would be even better for the system.,3.0,2.8,3.0,0.6324555320336761,0.4,0.0,5,you know they could  it would be even better for the system ,12
1294,Uprooted_Farming-on-Sand_4849_4890,"This would also, make it more profitable.",3.3333333333333304,3.6666666666666696,3.3333333333333304,0.471404520791032,0.471404520791032,0.471404520791032,3,this would also  make it more profitable ,7
1295,Uprooted_Farming-on-Sand_4891_4902,The horses.,3.0,3.2,3.2,0.6324555320336761,0.4,0.4,5,the horses ,2
1296,Uprooted_Farming-on-Sand_4903_4921,would be heathier.,3.0,3.0,3.0,0.0,0.0,0.0,5,would be heathier ,3
1297,Uprooted_Farming-on-Sand_4922_4991,They wouldn't have to be standing on the acidic sand all of the time.,3.0,3.0,2.8,0.0,0.0,0.4,5,they wouldn't have to be standing on the acidic sand all of the time ,15
1298,Uprooted_Farming-on-Sand_4992_5107,"The straw/hay could also be a form of supplemental food, for livestock/horses, which has been used in before times.",2.8,3.2,3.2,0.4,0.4,0.4,5,the straw/hay could also be a form of supplemental food  for livestock/horses  which has been used in before times ,19
1299,Uprooted_Farming-on-Sand_5108_5200,"The straw, should be separated from the manure and dried in the air, then buised, by hooves.",3.0,3.0,3.0,0.0,0.0,0.0,5,the straw  should be separated from the manure and dried in the air  then buised  by hooves ,17
1300,Uprooted_Farming-on-Sand_5201_5265,"Then it is more ready, to be mixed with the soil, in the spring.",3.2,3.2,3.0,0.4,0.4,0.0,5,then it is more ready  to be mixed with the soil  in the spring ,14
1301,vampires_3_34,"How soon is now? ""Blog Archive""",3.0,3.0,3.0,0.0,0.0,0.0,5,"how soon is now? ""blog archive""",9
1302,vampires_36_99,Zombies and Vampires and Ninjas and Pirates 25 Jul 2010 by Rick,3.0,3.0,3.0,0.0,0.0,0.0,2,zombies and vampires and ninjas and pirates 0 jul 0 by rick,12
1303,vampires_100_138,It's tough to kill the vampire...genre,3.2,2.8,3.0,0.4,0.4,0.6324555320336761,5,it's tough to kill the vampire   genre,8
1304,vampires_139_236,"I was noodling on Vampires the other day, but also lumped Zombies, Pirates and Ninjas in the mix.",3.2,3.6,3.2,0.4,0.489897948556636,0.4,5,i was noodling on vampires the other day  but also lumped zombies  pirates and ninjas in the mix ,18
1305,vampires_237_295,These archetypes seem different to me than other 'trends'.,2.4,3.2,3.2,0.8,0.4,0.4,5,these archetypes seem different to me than other 'trends' ,10
1306,vampires_286_294,'trends',2.6,2.6,3.0,0.489897948556636,0.489897948556636,0.0,5,'trends',2
1307,vampires_296_371,"Surely the Vampire was dead after the spoof, ""Love at First Bite "" in 1979.",2.8333333333333304,2.6666666666666696,2.8333333333333304,0.6871842709362769,0.471404520791032,0.37267799624996506,6,"surely the vampire was dead after the spoof  ""love at first bite "" in 0 ",16
1308,vampires_341_362,Love at First Bite ,3.6666666666666696,3.6666666666666696,4.0,0.471404520791032,0.471404520791032,0.0,3,love at first bite ,4
1309,vampires_372_556,"But then the Anne Rice -led revival brought it back (technically the 1st  book, Interview with the Vampire ,  was published in 1976, but didn't gain widespread popularity until later).",3.0,3.3333333333333304,3.0,0.0,0.471404520791032,0.0,3,but then the anne rice -led revival brought it back (technically the 0st  book  interview with the vampire    was published in 0  but didn't gain widespread popularity until later) ,32
1310,vampires_557_657,Then it jumped the shark with the Tom Cruise-Brad Pitt movie (based on the Anne Rice novel) in 1994.,3.0,3.0,3.0,0.0,0.0,0.0,5,then it jumped the shark with the tom cruise-brad pitt movie (based on the anne rice novel) in 0 ,21
1311,vampires_658_766,"But bubbling below the surface was Blade and other genre flicks, then Twilight hit and now vampires are hot.",3.2,3.2,3.0,0.4,0.4,0.0,5,but bubbling below the surface was blade and other genre flicks  then twilight hit and now vampires are hot ,19
1312,vampires_769_1123,"Surely Ninjas were done with horrible movies like American Ninja (1985) or with comedies starring Chris Farley ( Beverly Hills Ninja , 1997), and yet Ninja has become a replacement word for 'expert' to the point where it's almost accepted parlance: A twellow search for 'ninja' turned up more than 7,000 Twitter accounts using the term in their profiles.",3.0,3.4,3.0,0.6324555320336761,0.489897948556636,0.6324555320336761,5,surely ninjas were done with horrible movies like american ninja (0) or with comedies starring chris farley ( beverly hills ninja   0)  and yet ninja has become a replacement word for 'expert' to the point where it's almost accepted parlance: a twellow search for 'ninja' turned up more than 0 0 twitter accounts using the term in their profiles ,66
